Wavenumber,Absorbance,Wavenumber,Absorbance,Wavenumber,Absorbance,Wavenumber,Absorbance,Wavenumber,Absorbance
1306.343907,0.14343092,1306.343907,0.15771766,1306.343907,0.17710892,1306.343907,0.19916269,1306.343907,0.22029284
1300.500835,0.16693963,1300.500835,0.18509185,1300.500835,0.20972469,1300.500835,0.23756517,1300.500835,0.26396851
1294.657763,0.19344486,1294.657763,0.21572751,1294.657763,0.24596541,1294.657763,0.27993335,1294.657763,0.31181023
1288.814691,0.22228628,1288.814691,0.24880276,1288.814691,0.28478957,1288.814691,0.32496889,1288.814691,0.36226161
1282.971619,0.25247448,1282.971619,0.28312828,1282.971619,0.32473642,1282.971619,0.37090213,1282.971619,0.41325653
1277.128548,0.28272399,1277.128548,0.31719450,1277.128548,0.36399258,1277.128548,0.41558230,1277.128548,0.46233468
1271.285476,0.31153023,1271.285476,0.34926849,1271.285476,0.40051552,1271.285476,0.45663189,1271.285476,0.50682663
1265.442404,0.33728704,1265.442404,0.37753449,1265.442404,0.43220507,1265.442404,0.49165273,1265.442404,0.54409208
1259.599332,0.35843343,1259.599332,0.40026395,1259.599332,0.45710456,1259.599332,0.51846060,1259.599332,0.57178333
1253.756260,0.37361203,1253.756260,0.41599386,1253.756260,0.47360591,1253.756260,0.53531762,1253.756260,0.58809873
1247.913189,0.38181747,1247.913189,0.42368862,1247.913189,0.48062964,1247.913189,0.54112910,1247.913189,0.59198922
1242.070117,0.38251301,1242.070117,0.42286137,1242.070117,0.47775277,1242.070117,0.53557507,1242.070117,0.58328653
1236.227045,0.37569755,1236.227045,0.41363625,1236.227045,0.46526503,1236.227045,0.51915619,1236.227045,0.56273339
1230.383973,0.36191280,1230.383973,0.39674188,1230.383973,0.44414474,1230.383973,0.49314726,1230.383973,0.53191123
1224.540902,0.34218964,1224.540902,0.37343766,1224.540902,0.41595855,1224.540902,0.45946602,1224.540902,0.49307761
1218.697830,0.31794273,1218.697830,0.34538472,1218.697830,0.38270148,1218.697830,0.42047857,1218.697830,0.44893920
1212.854758,0.29082979,1212.854758,0.31448186,1212.854758,0.34660170,1212.854758,0.37877090,1212.854758,0.40239450
1207.011686,0.26259675,1207.011686,0.28269049,1207.011686,0.30991862,1207.011686,0.33691924,1207.011686,0.35628243
1201.168614,0.23492989,1201.168614,0.25187220,1201.168614,0.27476057,1201.168614,0.29728846,1201.168614,0.31316771
1195.325543,0.20933276,1195.325543,0.22365762,1195.325543,0.24294237,1195.325543,0.26187976,1195.325543,0.27518444
1189.482471,0.18703930,1189.482471,0.19935792,1189.482471,0.21589374,1189.482471,0.23223802,1189.482471,0.24394667
1183.639399,0.16896712,1183.639399,0.17992163,1183.639399,0.19461989,1183.639399,0.20941797,1183.639399,0.22052283
1177.796327,0.15570780,1177.796327,0.16593197,1177.796327,0.17970718,1177.796327,0.19399966,1177.796327,0.20546168
1171.953255,0.14754624,1171.953255,0.15763475,1171.953255,0.17136136,1171.953255,0.18613786,1171.953255,0.19885206
1166.110184,0.14449801,1166.110184,0.15498411,1166.110184,0.16946363,1166.110184,0.18562864,1166.110184,0.20039805
1160.267112,0.14635400,1160.267112,0.15769438,1160.267112,0.17363136,1160.267112,0.19197841,1160.267112,0.20949389
1154.424040,0.15272355,1154.424040,0.16528868,1154.424040,0.18327326,1154.424040,0.20446507,1154.424040,0.22528870
1148.580968,0.16307081,1148.580968,0.17713896,1148.580968,0.19763403,1148.580968,0.22218640,1148.580968,0.24673667
1142.737896,0.17674261,1142.737896,0.19249641,1142.737896,0.21582782,1142.737896,0.24409621,1142.737896,0.27263457
1136.894825,0.19298938,1136.894825,0.21051429,1136.894825,0.23686371,1136.894825,0.26903231,1136.894825,0.30165178
1131.051753,0.21098282,1131.051753,0.23026761,1131.051753,0.25966820,1131.051753,0.29574257,1131.051753,0.33236004
1125.208681,0.22983467,1125.208681,0.25077433,1125.208681,0.28311040,1125.208681,0.32291522,1125.208681,0.36326961
1119.365609,0.24862037,1119.365609,0.27102227,1119.365609,0.30603418,1119.365609,0.34921796,1119.365609,0.39287616
1113.522538,0.26640999,1113.522538,0.29000389,1113.522538,0.32729922,1113.522538,0.37334752,1113.522538,0.41971971
1107.679466,0.28230669,1107.679466,0.30675876,1107.679466,0.34583055,1107.679466,0.39408833,1107.679466,0.44245313
1101.836394,0.29549063,1101.836394,0.32042131,1101.836394,0.36067311,1101.836394,0.41037599,1101.836394,0.45991469
1095.993322,0.30526463,1095.993322,0.33026946,1095.993322,0.37104618,1095.993322,0.42135915,1095.993322,0.47119714
1090.150250,0.31109670,1090.150250,0.33576879,1090.150250,0.37639139,1090.150250,0.42645249,1090.150250,0.47570494
1084.307179,0.31265419,1084.307179,0.33660660,1084.307179,0.37640830,1084.307179,0.42537388,1084.307179,0.47319205
1078.464107,0.30982497,1078.464107,0.33271129,1078.464107,0.37107222,1078.464107,0.41816044,1078.464107,0.46377486
1072.621035,0.30272263,1072.621035,0.32425400,1072.621035,0.36063177,1072.621035,0.40516059,1072.621035,0.44791750
1066.777963,0.29167434,1066.777963,0.31163162,1066.777963,0.34558528,1066.777963,0.38700214,1066.777963,0.42639052
1060.934891,0.27719232,1060.934891,0.29543265,1060.934891,0.32663845,1060.934891,0.36453963,1060.934891,0.40020691
1055.091820,0.25993182,1055.091820,0.27638930,1055.091820,0.30464748,1055.091820,0.33878611,1055.091820,0.37054216
1049.248748,0.24063996,1049.248748,0.25532099,1049.248748,0.28055370,1049.248748,0.31083677,1049.248748,0.33864677
1043.405676,0.22010085,1043.405676,0.23307491,1043.405676,0.25531637,1043.405676,0.28179196,1043.405676,0.30575982
1037.562604,0.19908226,1037.562604,0.21046959,1037.562604,0.22984999,1037.562604,0.25268688,1037.562604,0.27303170
1031.719533,0.17828891,1031.719533,0.18824635,1031.719533,0.20497171,1031.719533,0.22443395,1031.719533,0.24146229
1025.876461,0.15832583,1025.876461,0.16703240,1025.876461,0.18136255,1025.876461,0.19778169,1025.876461,0.21185849
1020.033389,0.13967418,1020.033389,0.14731763,1020.033389,0.15954425,1020.033389,0.17329187,1020.033389,0.18481254
1014.190317,0.12267996,1014.190317,0.12944519,1014.190317,0.13987179,1014.190317,0.15133437,1014.190317,0.16070006
1008.347245,0.10755486,1008.347245,0.11361489,1008.347245,0.12253982,1008.347245,0.13209748,1008.347245,0.13969491
1002.504174,0.09438712,1002.504174,0.09989674,1002.504174,0.10760008,1002.504174,0.11561011,1002.504174,0.12179651
996.661102,0.08315969,996.661102,0.08825180,996.661102,0.09498624,996.661102,0.10177167,996.661102,0.10686494
990.818030,0.07377266,990.818030,0.07855700,990.818030,0.08454253,990.818030,0.09038541,990.818030,0.09465911
984.974958,0.06606724,984.974958,0.07063090,984.974958,0.07605285,984.974958,0.08119173,984.974958,0.08487404
979.131886,0.05984863,979.131886,0.06425802,979.131886,0.06926773,979.131886,0.07389844,979.131886,0.07717418
973.288815,0.05490640,973.288815,0.05920997,973.288815,0.06392742,973.288815,0.06820630,973.288815,0.07122120
967.445743,0.05103110,967.445743,0.05526259,967.445743,0.05978028,967.445743,0.06382906,967.445743,0.06669541
961.602671,0.04802713,961.602671,0.05220888,961.602671,0.05659656,961.602671,0.06050826,961.602671,0.06331153
955.759599,0.04572225,955.759599,0.04986858,955.759599,0.05417834,955.759599,0.05802398,955.759599,0.06083013
949.916528,0.04397482,949.916528,0.04809538,949.916528,0.05236730,949.916528,0.05620329,949.916528,0.05906711
944.073456,0.04268038,944.073456,0.04678378,944.073456,0.05105205,944.073456,0.05492881,944.073456,0.05790378
938.230384,0.04177949,938.230384,0.04587722,938.230384,0.05017746,938.230384,0.05414962,938.230384,0.05730035
932.387312,0.04126846,932.387312,0.04537964,932.387312,0.04975750,932.387312,0.05389673,932.387312,0.05731468
926.544240,0.04121425,926.544240,0.04537103,926.544240,0.04989256,926.544240,0.05430318,926.544240,0.05812630
920.701169,0.04177296,920.701169,0.04602628,920.701169,0.05078963,920.701169,0.05562670,920.701169,0.06006218
914.858097,0.04320878,914.858097,0.04763340,914.858097,0.05278058,914.858097,0.05826856,914.858097,0.06361601
909.015025,0.04590672,909.015025,0.05060367,909.015025,0.05632957,909.015025,0.06277767,909.015025,0.06944758
903.171953,0.05036870,903.171953,0.05546254,903.171953,0.06201732,903.171953,0.06982562,903.171953,0.07834515
897.328881,0.05718044,897.328881,0.06280863,897.328881,0.07048876,897.328881,0.08013783,897.328881,0.09113504
891.485810,0.06693830,891.485810,0.07323082,891.485810,0.08235445,891.485810,0.09437208,891.485810,0.10853030
885.642738,0.08013188,885.642738,0.08718145,885.642738,0.09804675,885.642738,0.11294835,885.642738,0.13092739
879.799666,0.09699151,879.799666,0.10481820,879.799666,0.11764730,879.799666,0.13585301,879.799666,0.15818186
873.956594,0.11732646,873.956594,0.12584386,873.956594,0.14072102,873.956594,0.16246070,873.956594,0.18941669
868.113523,0.14039481,868.113523,0.14938792,868.113523,0.16620531,868.113523,0.19143002,868.113523,0.22292857
862.270451,0.16485311,862.270451,0.17397796,862.270451,0.19240467,862.270451,0.22072754,862.270451,0.25625127
856.427379,0.18882585,856.427379,0.19763722,856.427379,0.21712501,856.427379,0.24781205,856.427379,0.28640438
850.584307,0.21010982,850.584307,0.21811699,850.584307,0.23794850,850.584307,0.26997104,850.584307,0.31030739
844.741235,0.22649186,844.741235,0.23323335,844.741235,0.25260819,844.741235,0.28475377,844.741235,0.32528504
838.898164,0.23611967,838.898164,0.24124142,838.898164,0.25938425,838.898164,0.29040745,838.898164,0.32955100
833.055092,0.23784095,833.055092,0.24115893,833.055092,0.25742658,833.055092,0.28620925,833.055092,0.32254929
827.212020,0.23142506,827.212020,0.23295643,827.212020,0.24692030,827.212020,0.27260763,827.212020,0.30506324
821.368948,0.21760827,821.368948,0.21756313,821.368948,0.22904951,821.368948,0.25113455,821.368948,0.27906250
815.525876,0.19795043,815.525876,0.19668683,815.525876,0.20576919,815.525876,0.22411249,815.525876,0.24732949
809.682805,0.17454152,809.682805,0.17249622,809.682805,0.17944600,809.682805,0.19423358,809.682805,0.21296303
803.839733,0.14963443,803.839733,0.14724709,803.839733,0.15245907,803.839733,0.16411626,803.839733,0.17888133
797.996661,0.12529267,797.996661,0.12294100,797.996661,0.12685295,797.996661,0.13593877,797.996661,0.14743237
792.153589,0.10312735,792.153589,0.10108522,792.153589,0.10410936,792.153589,0.11121587,792.153589,0.12017676
786.310518,0.08416376,786.310518,0.08258672,786.310518,0.08506381,786.310518,0.09073792,786.310518,0.09785429
780.467446,0.06883894,780.467446,0.06777371,780.467446,0.06995260,780.467446,0.07464854,780.467446,0.08049859
774.624374,0.05709975,774.624374,0.05650963,774.624374,0.05854853,774.624374,0.06260995,774.624374,0.06763824
768.781302,0.04855513,768.781302,0.04835162,768.781302,0.05033358,768.781302,0.05399836,768.781302,0.05851989
762.938230,0.04263678,762.938230,0.04270925,762.938230,0.04466372,762.938230,0.04808223,762.938230,0.05230315
757.095159,0.03873463,757.095159,0.03897311,757.095159,0.04089728,757.095159,0.04415570,757.095159,0.04820068
751.252087,0.03629093,751.252087,0.03660033,751.252087,0.03847641,751.252087,0.04161927,751.252087,0.04555868
745.409015,0.03485192,745.409015,0.03515873,745.409015,0.03696634,745.409015,0.04001539,745.409015,0.04388886
739.565943,0.03408686,739.565943,0.03434075,739.565943,0.03606501,739.565943,0.03903438,739.565943,0.04287045
733.722871,0.03378834,733.722871,0.03396128,733.722871,0.03559861,733.722871,0.03850737,733.722871,0.04234097
727.879800,0.03386747,727.879800,0.03395260,727.879800,0.03551584,727.879800,0.03840014,727.879800,0.04229011
722.036728,0.03435348,722.036728,0.03436486,722.036728,0.03588895,722.036728,0.03881480,722.036728,0.04286314
716.193656,0.03540120,716.193656,0.03537393,716.193656,0.03692173,716.193656,0.03999846,716.193656,0.04437063
710.350584,0.03730155,710.350584,0.03729050,710.350584,0.03895676,710.350584,0.04234809,710.350584,0.04729035
704.507513,0.04048181,704.507513,0.04055562,704.507513,0.04246507,704.507513,0.04639246,704.507513,0.05223830
698.664441,0.04547531,698.664441,0.04570224,698.664441,0.04799710,698.664441,0.05272793,698.664441,0.05988312
692.821369,0.05283982,692.821369,0.05326344,692.821369,0.05607676,692.821369,0.06189092,692.821369,0.07078797
686.978297,0.06301407,686.978297,0.06362088,686.978297,0.06703650,686.978297,0.07417011,686.978297,0.08518956
681.135225,0.07612603,681.135225,0.07681266,681.135225,0.08081903,681.135225,0.08939281,681.135225,0.10276122
675.292154,0.09179794,675.292154,0.09235089,675.292154,0.09680306,675.292154,0.10675315,675.292154,0.12244143
669.449082,0.10902051,669.449082,0.10912254,669.449082,0.11372968,669.449082,0.12476520,669.449082,0.14242059
663.606010,0.12617245,663.606010,0.12544465,663.606010,0.12979655,663.606010,0.14140616,663.606010,0.16034916
657.762938,0.14123008,657.762938,0.13930674,657.762938,0.14294122,657.762938,0.15445823,657.762938,0.17375983
651.919866,0.15214793,651.919866,0.14876672,651.919866,0.15126401,651.919866,0.16197971,651.919866,0.18060809
646.076795,0.15731765,646.076795,0.15239761,646.076795,0.15347457,646.076795,0.16277026,646.076795,0.17977056
640.233723,0.15596489,640.233723,0.14964417,640.233723,0.14921804,640.233723,0.15667727,640.233723,0.17133386
634.390651,0.14834936,634.390651,0.14096714,634.390651,0.13916756,634.390651,0.14463571,634.390651,0.15657217
628.547579,0.13569702,628.547579,0.12772330,628.547579,0.12484982,628.547579,0.12842729,628.547579,0.13762126
622.704508,0.11988865,622.704508,0.11182436,622.704508,0.10826593,622.704508,0.11024415,622.704508,0.11696393
616.861436,0.10301360,616.861436,0.09529267,616.861436,0.09143707,616.861436,0.09220410,616.861436,0.09689705
611.018364,0.08693407,611.018364,0.07985512,611.018364,0.07601576,611.018364,0.07596321,611.018364,0.07913512
605.175292,0.07298188,605.175292,0.06668348,605.175292,0.06306058,605.175292,0.06251595,605.175292,0.06463393
599.332220,0.06184485,599.332220,0.05632195,599.332220,0.05300001,599.332220,0.05219471,599.332220,0.05363026
593.489149,0.05362754,593.489149,0.04877421,593.489149,0.04574601,593.489149,0.04481537,593.489149,0.04582743
587.646077,0.04802079,587.646077,0.04368079,587.646077,0.04088316,587.646077,0.03988660,587.646077,0.04063333
581.803005,0.04450199,581.803005,0.04051208,581.803005,0.03785999,581.803005,0.03680811,581.803005,0.03737262
575.959933,0.04250491,575.959933,0.03872307,575.959933,0.03613426,575.959933,0.03501327,575.959933,0.03543100
570.116861,0.04152950,570.116861,0.03784749,570.116861,0.03525557,570.116861,0.03404438,570.116861,0.03432511
564.273790,0.04119062,564.273790,0.03753467,564.273790,0.03489289,564.273790,0.03357238,564.273790,0.03371486
558.430718,0.04122183,558.430718,0.03754687,558.430718,0.03482613,558.430718,0.03338264,558.430718,0.03338250
552.587646,0.04145502,552.587646,0.03773666,552.587646,0.03492120,552.587646,0.03334668,552.587646,0.03319993
546.744574,0.04179238,546.744574,0.03801969,546.744574,0.03510262,546.744574,0.03339337,546.744574,0.03309742
540.901503,0.04218112,540.901503,0.03835108,540.901503,0.03533088,540.901503,0.03348611,540.901503,0.03303972
535.058431,0.04259457,535.058431,0.03870848,535.058431,0.03558663,535.058431,0.03360729,535.058431,0.03301020
529.215359,0.04301998,529.215359,0.03908136,529.215359,0.03586088,529.215359,0.03374894,529.215359,0.03300153
523.372287,0.04345148,523.372287,0.03946488,523.372287,0.03614959,523.372287,0.03390759,523.372287,0.03301068
517.529215,0.04388633,517.529215,0.03985679,517.529215,0.03645094,517.529215,0.03408174,517.529215,0.03303646
511.686144,0.04432310,511.686144,0.04025590,511.686144,0.03676396,511.686144,0.03427069,511.686144,0.03307841
505.843072,0.04476092,505.843072,0.04066146,505.843072,0.03708806,505.843072,0.03447403,505.843072,0.03313632
500.000000,0.04519911,500.000000,0.04107283,500.000000,0.03742274,500.000000,0.03469142,500.000000,0.03321007
